cpgIsland	IwtAP2R4a	IwtAP6c	IWTAPB	IAP89	IAP89B	IAPA	log2FoldChange	pvalue	padj	DynamicallyDetected
chr11_59472154_59472406	0	0	4.102185207	4.436130319	0.978561739	6.56455373	1.535245793	0.432997748	NA	
chr11_59662147_59663016	0	0	0	6.654195479	3.914246954	1.009931343	3.90638011	0.094302892	NA	
chr11_59809709_59810059	8.398076835	0	0	2.21806516	3.914246954	0.504965672	-0.29617696	0.891737383	NA	
chr11_59839162_59839858	0	5.74511886	0	16.6354887	0.489280869	1.009931343	1.584241989	0.473859771	NA	
chr11_59847975_59848407	0	0	0	9.981293218	2.935685216	2.524828358	4.317011044	0.0435499	NA	
chr11_60046140_60046531	13.43692294	9.192190175	0	0	2.446404346	0	-3.127822574	0.177954768	NA	
chr11_60104878_60106468	0	0	2.734790138	3.327097739	3.914246954	3.029794029	1.902933732	0.305134881	NA	
chr11_60115124_60115553	0	0	0	0	4.892808693	4.544691044	3.643182069	0.260107116	NA	
chr11_60175701_60177316	0	8.043166403	0	9.981293218	1.467842608	2.019862686	0.669729578	0.734752758	NA	
chr11_60220321_60220640	0	0	2.734790138	4.436130319	2.446404346	16.15890149	3.075890155	0.092355142	NA	
chr11_60352655_60353120	20.1553844	0	1.367395069	2.21806516	1.957123477	0	-2.383671974	0.267325282	NA	
chr11_60416740_60417985	0	2.298047544	0	15.52645612	1.957123477	1.009931343	2.863319666	0.166024095	NA	
chr11_60454468_60454895	1.679615367	3.447071316	0	2.21806516	1.467842608	1.009931343	-0.191785446	0.912431985	NA	
chr11_60537128_60539182	0	1.149023772	4.102185207	6.654195479	1.957123477	2.524828358	1.015017899	0.518747804	NA	
chr11_60699694_60700071	0	10.34121395	0	5.545162899	5.382089562	3.534759701	0.438715421	0.80696039	NA	
chr11_60726841_60727264	0	0	5.469580276	6.654195479	0	6.059588058	1.203372973	0.636220569	NA	
chr11_60728252_60728662	0	4.596095088	0	0	3.914246954	1.514897015	0.230194388	0.930619704	NA	
chr11_60776788_60777767	0	1.149023772	2.734790138	9.981293218	0.978561739	1.009931343	1.533885779	0.404716342	NA	
chr11_60811138_60811369	0	0	0	0	5.871370431	4.039725372	3.713546639	0.246518083	NA	
chr11_60878256_60879169	5.038846101	8.043166403	4.102185207	0	3.424966085	0.504965672	-2.026588414	0.177124977	NA	
chr11_60913451_60913949	0	0	0	19.96258644	3.424966085	1.514897015	5.008846804	0.021446172	NA	
chr11_60931508_60932362	0	14.93730903	1.367395069	2.21806516	3.424966085	1.514897015	-1.213379989	0.463287541	NA	
chr11_61174540_61175466	3.359230734	2.298047544	1.367395069	2.21806516	3.424966085	3.029794029	0.345209568	0.788556516	NA	
chr11_61266868_61267493	0	0	0	9.981293218	0	5.554622387	4.339295782	0.155239681	NA	
chr11_61342437_61342941	0	0	0	4.436130319	4.892808693	7.574485073	4.476025541	0.022439902	NA	
chr11_61407999_61408727	0	2.298047544	0	5.545162899	2.935685216	3.029794029	2.172548831	0.23688709	NA	
chr11_61493529_61494492	0	4.596095088	0	3.327097739	3.914246954	3.534759701	1.149905285	0.521393654	NA	
chr11_61504782_61505327	15.1165383	1.149023772	6.836975344	1.10903258	0.489280869	0.504965672	-3.542694455	0.021281465	NA	
chr11_61578944_61579804	0	9.192190175	2.734790138	4.436130319	1.467842608	2.524828358	-0.579618304	0.701516052	NA	
chr11_61761841_61762135	1.679615367	0	0	12.19935838	0.978561739	1.514897015	3.267466017	0.125971297	NA	
chr11_61929786_61930447	0	0	0	0	4.403527824	4.039725372	3.483243482	0.294666189	NA	
chr11_61956737_61957371	0	0	0	3.327097739	1.957123477	12.11917612	4.520518881	0.03700194	NA	
chr11_62076923_62077355	0	10.34121395	0	0	0.978561739	9.594347759	0.027779117	0.991478987	NA	
chr11_62248497_62249444	0	0	1.367395069	3.327097739	3.424966085	5.554622387	3.058620835	0.099360308	NA	
chr11_62281244_62281934	0	9.192190175	1.367395069	2.21806516	2.446404346	1.514897015	-0.822685856	0.614433565	NA	
chr11_62456785_62457797	3.359230734	6.894142631	0	11.0903258	1.957123477	1.009931343	0.392027733	0.812504725	NA	
chr11_62458276_62458613	10.0776922	1.149023772	2.734790138	5.545162899	1.957123477	1.514897015	-0.653982237	0.629112905	NA	
chr11_62538501_62539437	0	12.63926149	0	2.21806516	2.446404346	3.029794029	-0.740703186	0.704311826	NA	
chr11_62550912_62551819	0	5.74511886	6.836975344	1.10903258	2.446404346	1.009931343	-1.460400596	0.34925178	NA	
chr11_62602622_62603171	3.359230734	3.447071316	5.469580276	0	0.978561739	4.039725372	-1.205789398	0.4277833	NA	
chr11_62648021_62648943	0	0	0	13.30839096	5.382089562	4.544691044	4.912592131	0.009509411	NA	
chr11_62731581_62731967	3.359230734	2.298047544	1.367395069	12.19935838	0	1.514897015	0.926582454	0.618179631	NA	
chr11_62756846_62757139	0	1.149023772	0	0	8.317774778	2.524828358	2.888706964	0.260910632	NA	
chr11_62879330_62879688	3.359230734	6.894142631	4.102185207	4.436130319	2.935685216	3.029794029	-0.516329044	0.625066825	NA	
chr11_63131384_63131600	0	2.298047544	0	9.981293218	1.467842608	6.059588058	2.779633139	0.135232013	NA	
chr11_63132414_63133262	6.718461468	0	0	3.327097739	2.935685216	2.019862686	0.358025331	0.854737636	NA	
chr11_63920509_63922450	0	8.043166403	0	1.10903258	4.892808693	2.019862686	-0.023611442	0.990721803	NA	
chr11_64079259_64079688	0	11.49023772	0	6.654195479	0.978561739	0.504965672	-0.570300281	0.795902213	NA	
chr11_64978825_64979382	0	0	0	3.327097739	3.424966085	2.019862686	3.519738279	0.133262435	NA	
chr11_65162384_65162983	0	0	1.367395069	13.30839096	4.892808693	3.029794029	3.811084374	0.034631597	NA	
chr11_65269835_65270263	0	4.596095088	0	5.545162899	4.892808693	4.544691044	1.61024714	0.337619897	NA	
chr11_65787616_65788397	0	0	0	0	0	8.584416416	3.502216569	0.372633847	NA	
chr11_67052534_67052950	0	0	0	4.436130319	5.871370431	2.019862686	4.012977622	0.065900035	NA	
chr11_67454957_67455972	0	2.298047544	0	0	8.807055647	3.029794029	2.293389123	0.357425244	NA	
chr11_67921482_67922542	0	2.298047544	0	5.545162899	4.892808693	6.059588058	2.695721698	0.108995209	NA	
chr11_68384928_68386726	1.679615367	0	2.734790138	5.545162899	5.382089562	4.544691044	1.856461043	0.194761399	NA	
chr11_68387050_68387294	0	5.74511886	0	0	2.935685216	3.029794029	0.048047747	0.985032189	NA	
chr11_68691299_68692234	5.038846101	1.149023772	0	6.654195479	2.935685216	2.019862686	0.936056232	0.552540214	NA	
chr11_68852493_68853283	0	4.596095088	0	0	3.914246954	4.544691044	0.857064607	0.731410113	NA	
chr11_68901414_68901898	0	8.043166403	0	4.436130319	0.978561739	1.009931343	-0.411539123	0.845333919	NA	
chr11_68967717_68968283	0	0	0	5.545162899	3.914246954	0.504965672	3.692076318	0.142991332	NA	
chr11_69008297_69008533	15.1165383	0	0	0	0	4.039725372	-1.869014738	0.576105945	NA	
chr11_69039956_69040362	1.679615367	0	0	9.981293218	0	2.019862686	2.987888769	0.263629162	NA	
chr11_69045640_69046110	6.718461468	1.149023772	0	1.10903258	1.467842608	3.534759701	-0.285911752	0.869542062	NA	
chr11_69059293_69060850	3.359230734	1.149023772	0	6.654195479	3.424966085	2.524828358	1.518968494	0.324631739	NA	
chr11_69070706_69071062	1.679615367	0	2.734790138	3.327097739	0	3.029794029	0.524392689	0.812877946	NA	
chr11_69088413_69089149	0	0	0	4.436130319	2.935685216	4.039725372	3.898210329	0.07127436	NA	
chr11_69095156_69095360	1.679615367	0	13.67395069	0	0.489280869	0	-4.458643129	0.08856986	NA	
chr11_69122148_69123102	0	3.447071316	0	4.436130319	2.935685216	2.019862686	1.330942641	0.477059248	NA	
chr11_69323596_69324008	0	1.149023772	8.204370413	1.10903258	1.957123477	2.019862686	-0.863755294	0.61267229	NA	
chr11_69326279_69326842	0	1.149023772	2.734790138	9.981293218	2.446404346	5.049656715	2.095416328	0.163913651	NA	
chr11_69332081_69332319	0	1.149023772	0	12.19935838	4.892808693	3.029794029	3.734255778	0.03837771	NA	
chr11_69368462_69369239	0	6.894142631	0	0	7.339213039	0	0.087099193	0.979970776	NA	
chr11_69395199_69396220	0	8.043166403	1.367395069	1.10903258	2.446404346	0.504965672	-1.236630595	0.498504682	NA	
chr11_69409903_69411877	0	9.192190175	4.102185207	5.545162899	0.489280869	1.514897015	-0.917407582	0.583458518	NA	
chr11_69417984_69418322	0	12.63926149	0	5.545162899	0	0	-1.236945222	0.718670809	NA	
chr11_69560008_69560394	0	0	0	12.19935838	1.467842608	4.544691044	4.557308512	0.034693257	NA	
chr11_69581407_69581695	3.359230734	1.149023772	1.367395069	2.21806516	0	0.504965672	-1.256048123	0.530937753	NA	
chr11_69604946_69605847	6.718461468	1.149023772	2.734790138	1.10903258	4.403527824	2.524828358	-0.309213017	0.819027407	NA	
chr11_69632775_69633566	0	0	5.469580276	3.327097739	5.871370431	0	0.744776854	0.776669939	NA	
chr11_69662547_69662797	0	1.149023772	0	14.41742354	0	1.514897015	3.400279823	0.203764706	NA	
chr11_69671234_69672624	0	8.043166403	2.734790138	0	2.446404346	1.009931343	-1.590491795	0.418680847	NA	
chr11_69758113_69759319	0	0	6.836975344	1.10903258	4.403527824	0	-0.301514167	0.913604055	NA	
chr11_69766014_69766578	0	0	0	2.21806516	3.424966085	6.059588058	3.951570363	0.07434722	NA	
chr11_69795499_69796039	0	0	0	4.436130319	2.446404346	5.049656715	3.96416313	0.066696092	NA	
chr11_69800877_69801634	0	3.447071316	2.734790138	9.981293218	2.446404346	5.554622387	1.451312485	0.294677954	NA	
chr11_69803625_69804428	10.0776922	3.447071316	1.367395069	4.436130319	3.424966085	2.524828358	-0.507712626	0.671776832	NA	
chr11_69846305_69846671	6.718461468	3.447071316	0	0	2.935685216	0.504965672	-1.47579443	0.47654239	NA	
chr11_69881010_69881431	0	5.74511886	0	2.21806516	3.914246954	1.009931343	0.261341438	0.897543713	NA	
chr11_69901313_69902309	0	3.447071316	1.367395069	1.10903258	2.935685216	1.514897015	0.172869962	0.919986341	NA	
chr11_69913830_69914564	0	3.447071316	0	3.327097739	2.446404346	2.019862686	1.069799705	0.57777063	NA	
chr11_69920525_69921795	0	0	0	3.327097739	7.339213039	0.504965672	3.87557927	0.12202438	NA	
chr11_69935339_69936437	0	1.149023772	1.367395069	3.327097739	2.446404346	6.56455373	2.229797314	0.177320572	NA	
chr11_69947925_69948236	1.679615367	2.298047544	4.102185207	5.545162899	0	7.574485073	0.682930245	0.687625964	NA	
chr11_69981202_69981639	0	9.192190175	0	6.654195479	0.978561739	4.544691044	0.348880717	0.858923949	NA	
chr11_69991472_69991848	0	5.74511886	2.734790138	0	1.467842608	0	-2.438874037	0.351953327	NA	
chr11_69995572_69997527	1.679615367	2.298047544	0	4.436130319	1.957123477	2.019862686	1.02590542	0.529049909	NA	
chr11_70000405_70000989	0	2.298047544	0	6.654195479	1.957123477	1.514897015	1.981039138	0.322156072	NA	
chr11_70021527_70021792	0	8.043166403	0	3.327097739	0	3.029794029	-0.381763486	0.884906828	NA	
chr11_70213813_70214761	0	2.298047544	1.367395069	5.545162899	5.382089562	6.56455373	2.162131794	0.118373931	NA	
chr11_70220439_70220681	0	0	0	3.327097739	1.957123477	3.534759701	3.527226851	0.13249551	NA	
chr11_70228975_70229457	0	0	1.367395069	4.436130319	2.446404346	4.039725372	2.86795863	0.130449376	NA	
chr11_70230341_70230660	0	2.298047544	0	8.872260638	2.935685216	8.079450745	2.958469539	0.084159667	NA	
chr11_70237525_70238413	0	1.149023772	1.367395069	0	5.382089562	1.009931343	1.340214677	0.559297963	NA	
chr11_70239632_70239850	0	11.49023772	0	0	0	6.56455373	-0.803597926	0.811786249	NA	
chr11_70409591_70410278	1.679615367	9.192190175	0	0	1.957123477	2.019862686	-1.408324677	0.487418866	NA	
chr11_70432434_70432891	0	10.34121395	1.367395069	5.545162899	1.957123477	1.009931343	-0.547800369	0.745460501	NA	
chr11_70451835_70452269	1.679615367	12.63926149	1.367395069	7.763228058	0	2.019862686	-0.755814354	0.676750454	NA	
chr11_70459543_70459769	0	0	0	4.436130319	7.828493908	5.049656715	4.511487536	0.020799869	NA	
chr11_70465891_70466104	0	5.74511886	1.367395069	3.327097739	1.957123477	6.059588058	0.615716005	0.688080677	NA	
chr11_70540111_70540507	0	2.298047544	0	4.436130319	8.317774778	2.524828358	2.603773975	0.14916066	NA	
chr11_70562702_70563196	0	0	0	0	3.914246954	9.089382088	4.103244527	0.177679472	NA	
chr11_70646812_70647305	0	8.043166403	0	0	3.424966085	5.049656715	0.069789967	0.977590397	NA	
chr11_70653725_70656236	0	1.149023772	1.367395069	7.763228058	2.935685216	7.574485073	2.768788805	0.075467115	NA	
chr11_70669158_70669846	3.359230734	0	0	3.327097739	1.957123477	2.019862686	1.216824744	0.545188085	NA	
chr11_70687654_70688177	0	14.93730903	0	2.21806516	1.467842608	0	-2.071163833	0.427987512	NA	
chr11_70699967_70700890	0	1.149023772	0	4.436130319	5.382089562	1.514897015	2.925221699	0.136138619	NA	
chr11_70764079_70764602	0	2.298047544	0	2.21806516	0.978561739	10.09931343	2.431799408	0.239321095	NA	
chr11_70844721_70845054	0	0	0	0	0	16.66386716	4.454626222	0.255540276	NA	
chr11_70969564_70970021	0	4.596095088	0	11.0903258	0.978561739	3.534759701	1.664371848	0.39215341	NA	
chr11_70982639_70983116	0	5.74511886	2.734790138	0	0.978561739	5.049656715	-0.475994514	0.813956299	NA	
chr11_71003871_71004619	3.359230734	2.298047544	0	1.10903258	1.467842608	1.009931343	-0.629264781	0.721196368	NA	
chr11_71019066_71019976	0	12.63926149	0	1.10903258	0.978561739	1.009931343	-2.060767503	0.338568935	NA	
chr11_71033181_71033484	0	1.149023772	0	16.6354887	1.957123477	4.544691044	3.934066781	0.038101915	NA	
chr11_71750622_71751672	11.75730757	4.596095088	0	0	1.957123477	2.019862686	-1.950698392	0.293250494	NA	
chr11_72042198_72042405	0	21.83145167	0	0	0.978561739	0	-4.261604885	0.173596616	NA	
chr11_72135300_72135760	0	1.149023772	0	4.436130319	3.424966085	8.079450745	3.429706538	0.057200763	NA	
chr11_72206712_72207669	0	1.149023772	0	3.327097739	0.978561739	5.554622387	2.729645979	0.188407461	NA	
chr11_72214904_72215645	0	8.043166403	0	7.763228058	1.957123477	2.019862686	0.470882808	0.807525785	NA	
chr11_72266199_72267320	0	2.298047544	0	3.327097739	6.84993217	12.11917612	3.149725492	0.064673418	NA	
chr11_72314388_72314632	1.679615367	1.149023772	0	8.872260638	5.382089562	4.039725372	2.707527307	0.076248062	NA	
chr11_72411131_72411894	0	0	0	3.327097739	5.871370431	4.039725372	4.124993351	0.048638492	NA	
chr11_72441058_72441539	1.679615367	1.149023772	0	5.545162899	0.489280869	2.019862686	1.478973235	0.443655846	NA	
chr11_72488845_72490209	0	3.447071316	2.734790138	6.654195479	4.403527824	3.534759701	1.154493014	0.386987032	NA	
chr11_72607025_72608501	0	9.192190175	0	8.872260638	0.978561739	4.039725372	0.534618216	0.785934986	NA	
chr11_72689802_72690332	0	4.596095088	5.469580276	0	2.446404346	0.504965672	-1.703099977	0.398288082	NA	
chr11_72795423_72796848	0	4.596095088	5.469580276	3.327097739	1.467842608	2.524828358	-0.522887813	0.718396174	NA	
chr11_72961075_72961596	0	0	0	6.654195479	6.360651301	6.56455373	4.681749206	0.011782344	NA	
chr11_73018706_73019727	0	8.043166403	0	2.21806516	0.978561739	3.534759701	-0.298959349	0.883340824	NA	
chr11_73047667_73048396	1.679615367	4.596095088	0	2.21806516	1.957123477	4.544691044	0.450927817	0.775607651	NA	
chr11_73137871_73138390	0	20.68242789	0	1.10903258	0.978561739	0	-3.364818476	0.197510569	NA	
chr11_73176552_73177718	0	3.447071316	0	5.545162899	0.978561739	3.029794029	1.353082283	0.494445529	NA	
chr11_73199334_73199761	0	1.149023772	0	1.10903258	4.403527824	2.019862686	2.36797054	0.270648647	NA	
chr11_74522360_74523429	0	1.149023772	5.469580276	8.872260638	3.424966085	5.049656715	1.345341712	0.344961977	NA	
chr11_74589731_74590417	0	0	1.367395069	1.10903258	7.339213039	7.069519401	3.408565182	0.081279308	NA	
chr11_74610776_74611087	0	1.149023772	2.734790138	0	1.467842608	8.079450745	1.30100528	0.541791106	NA	
chr11_74619243_74620034	0	0	0	5.545162899	4.403527824	2.524828358	4.022201699	0.059805498	NA	
chr11_74637963_74638687	0	8.043166403	8.204370413	2.21806516	1.957123477	1.009931343	-1.698302243	0.251554061	NA	
chr11_74649241_74650013	5.038846101	2.298047544	4.102185207	1.10903258	2.935685216	1.009931343	-1.115800783	0.397133856	NA	
chr11_74723409_74724703	5.038846101	9.192190175	0	0	1.957123477	1.514897015	-1.960616908	0.294992375	NA	
chr11_74770764_74771134	3.359230734	5.74511886	0	7.763228058	3.914246954	0.504965672	0.372002342	0.822766472	NA	
chr11_74829899_74832413	1.679615367	2.298047544	8.204370413	0	1.467842608	1.514897015	-1.916432925	0.229905864	NA	
chr11_74896412_74898204	0	2.298047544	0	5.545162899	2.446404346	2.019862686	1.968651068	0.306880157	NA	
chr11_74925445_74926404	8.398076835	8.043166403	0	0	0.978561739	2.019862686	-2.361867844	0.203935115	NA	
chr11_75170259_75170615	1.679615367	2.298047544	0	1.10903258	3.914246954	2.019862686	0.84571476	0.623785237	NA	
chr11_75172338_75173855	0	1.149023772	1.367395069	0	3.914246954	6.059588058	1.967364943	0.34841208	NA	
chr11_75178612_75178864	1.679615367	12.63926149	1.367395069	0	3.424966085	2.019862686	-1.479949657	0.372406844	NA	
chr11_75193256_75195382	0	1.149023772	0	4.436130319	3.914246954	5.049656715	3.173576182	0.079421841	NA	
chr11_75213819_75214066	0	0	0	0	1.467842608	6.56455373	3.410394983	0.323472583	NA	
chr11_75348086_75348599	20.1553844	0	0	0	1.467842608	2.524828358	-2.279250148	0.366323747	NA	
chr11_75454450_75454767	0	0	0	4.436130319	3.424966085	2.019862686	3.685134228	0.105898911	NA	
chr11_75461507_75462316	11.75730757	1.149023772	0	0	3.424966085	3.534759701	-0.824619087	0.685292997	NA	
chr11_75486650_75487238	1.679615367	2.298047544	0	4.436130319	1.467842608	3.534759701	1.205436446	0.456161175	NA	
chr11_75510203_75510808	0	2.298047544	0	0	1.467842608	8.584416416	2.062243878	0.430260967	NA	
chr11_75531101_75532171	0	3.447071316	0	1.10903258	2.935685216	0.504965672	0.344700029	0.880248294	NA	
chr11_75587972_75588609	0	0	0	2.21806516	2.935685216	5.049656715	3.752040393	0.099563927	NA	
chr11_75630686_75631233	3.359230734	3.447071316	0	0	2.935685216	1.009931343	-0.716936339	0.726926149	NA	
chr11_75651485_75652026	0	4.596095088	0	0	1.467842608	5.049656715	0.487726639	0.85249967	NA	
chr11_75732637_75733672	3.359230734	1.149023772	0	3.327097739	2.446404346	3.029794029	1.020784415	0.52010479	NA	
chr11_75966272_75967184	1.679615367	2.298047544	1.367395069	4.436130319	4.403527824	9.089382088	1.74463049	0.161882479	NA	
chr11_75999940_76000210	0	1.149023772	0	5.545162899	3.914246954	6.56455373	3.429574649	0.051731428	NA	
chr11_76179501_76179921	0	1.149023772	0	1.10903258	2.446404346	0.504965672	1.462292537	0.55317788	NA	
chr11_76201857_76202461	0	3.447071316	0	1.10903258	6.84993217	0	1.170520717	0.674338623	NA	
chr11_76217134_76217718	0	0	0	1.10903258	1.957123477	4.039725372	3.235600264	0.212616004	NA	
chr11_76243391_76243955	0	0	0	5.545162899	0.489280869	5.049656715	3.849815516	0.12037643	NA	
chr11_76398442_76399292	0	0	0	2.21806516	6.360651301	3.029794029	3.940202997	0.077585315	NA	
chr11_76407105_76407373	3.359230734	3.447071316	2.734790138	0	0.978561739	0.504965672	-2.509601453	0.136805354	NA	
chr11_76571045_76571566	0	0	0	2.21806516	5.382089562	3.029794029	3.812197887	0.091653596	NA	
chr11_76622237_76623850	0	1.149023772	0	7.763228058	4.892808693	4.039725372	3.4748224	0.048231623	NA	
chr11_76666332_76666609	0	4.596095088	0	8.872260638	4.892808693	7.069519401	2.074706854	0.193244357	NA	
chr11_76846181_76847047	0	2.298047544	1.367395069	3.327097739	2.935685216	2.524828358	1.170488039	0.455983378	NA	
chr11_76997416_76997717	0	0	1.367395069	7.763228058	1.957123477	6.059588058	3.391932728	0.068022356	NA	
chr11_76998402_76998840	0	2.298047544	1.367395069	3.327097739	2.446404346	7.069519401	1.737424122	0.260714132	NA	
chr11_77078209_77078687	0	6.894142631	0	0	1.957123477	2.019862686	-0.782240427	0.764692441	NA	
chr11_77216004_77216692	0	5.74511886	2.734790138	2.21806516	1.957123477	0.504965672	-0.936081543	0.579149098	NA	
chr11_77348100_77348664	0	1.149023772	0	7.763228058	7.828493908	7.069519401	3.930409626	0.016608974	NA	
chr11_77462258_77462799	0	0	0	11.0903258	4.403527824	4.039725372	4.66149423	0.017350304	NA	
chr11_77489423_77490134	0	5.74511886	0	0	1.957123477	6.56455373	0.553642397	0.827834209	NA	
chr11_77493028_77493336	0	10.34121395	0	0	0	3.534759701	-1.534372386	0.654624689	NA	
chr11_77493562_77493993	0	0	0	0	7.339213039	4.039725372	3.911932649	0.209306186	NA	
chr11_77512827_77513621	0	1.149023772	1.367395069	6.654195479	1.957123477	4.544691044	2.28498732	0.165677912	NA	
